"Date(UTC)","UnixTimeStamp","Value"
"2/25/2019","1551052800","105008589.40625"
"2/26/2019","1551139200","105022110.12500"
"2/27/2019","1551225600","105035621.56250"
"2/28/2019","1551312000","105048576.40625"
"3/1/2019","1551398400","105061446.03125"
"3/2/2019","1551484800","105075082.65625"
"3/3/2019","1551571200","105088679.84375"
"3/4/2019","1551657600","105102323.84375"
"3/5/2019","1551744000","105116076.71875"
"3/6/2019","1551830400","105129642.53125"
"3/7/2019","1551916800","105143314.53125"
"3/8/2019","1552003200","105156935.53125"
"3/9/2019","1552089600","105170466.03125"
"3/10/2019","1552176000","105184310.65625"
"3/11/2019","1552262400","105197824.96875"
"3/12/2019","1552348800","105211484.21875"
"3/13/2019","1552435200","105225072.03125"
"3/14/2019","1552521600","105238695.34375"
"3/15/2019","1552608000","105252252.40625"
"3/16/2019","1552694400","105266067.96875"
"3/17/2019","1552780800","105279638.71875"
"3/18/2019","1552867200","105293119.15625"
"3/19/2019","1552953600","105306739.90625"
"3/20/2019","1553040000","105320495.90625"
"3/21/2019","1553126400","105334078.40625"
"3/22/2019","1553212800","105347688.40625"
"3/23/2019","1553299200","105361404.40625"
"3/24/2019","1553385600","105375031.65625"
"3/25/2019","1553472000","105388663.03125"
"3/26/2019","1553558400","105402216.84375"
"3/27/2019","1553644800","105415952.90625"
"3/28/2019","1553731200","105429551.28125"
"3/29/2019","1553817600","105443090.21875"
"3/30/2019","1553904000","105456681.53125"
"3/31/2019","1553990400","105470340.71875"
"4/1/2019","1554076800","105484037.28125"
"4/2/2019","1554163200","105497657.09375"
"4/3/2019","1554249600","105511209.03125"
"4/4/2019","1554336000","105524940.21875"
"4/5/2019","1554422400","105538580.78125"
"4/6/2019","1554508800","105552189.59375"
"4/7/2019","1554595200","105565866.28125"
"4/8/2019","1554681600","105579585.03125"
"4/9/2019","1554768000","105593217.78125"
"4/10/2019","1554854400","105606948.84375"
"4/11/2019","1554940800","105620514.34375"
"4/12/2019","1555027200","105634100.34375"
"4/13/2019","1555113600","105647800.03125"
"4/14/2019","1555200000","105661437.59375"
"4/15/2019","1555286400","105675146.78125"
"4/16/2019","1555372800","105688806.09375"
"4/17/2019","1555459200","105702380.03125"
"4/18/2019","1555545600","105715977.96875"
"4/19/2019","1555632000","105729678.28125"
"4/20/2019","1555718400","105743290.84375"
"4/21/2019","1555804800","105757012.71875"
"4/22/2019","1555891200","105770665.78125"
"4/23/2019","1555977600","105784205.65625"
"4/24/2019","1556064000","105797806.90625"
"4/25/2019","1556150400","105811491.28125"
"4/26/2019","1556236800","105825247.96875"
"4/27/2019","1556323200","105838937.09375"
"4/28/2019","1556409600","105852536.65625"
"4/29/2019","1556496000","105866217.78125"
"4/30/2019","1556582400","105879866.53125"
"5/1/2019","1556668800","105893555.65625"
"5/2/2019","1556755200","105907200.21875"
"5/3/2019","1556841600","105920682.65625"
"5/4/2019","1556928000","105934511.90625"
"5/5/2019","1557014400","105948147.28125"
"5/6/2019","1557100800","105961715.09375"
"5/7/2019","1557187200","105975336.65625"
"5/8/2019","1557273600","105988911.53125"
"5/9/2019","1557360000","106002521.90625"
"5/10/2019","1557446400","106016250.96875"
"5/11/2019","1557532800","106029843.84375"
"5/12/2019","1557619200","106043532.65625"
"5/13/2019","1557705600","106057087.09375"
"5/14/2019","1557792000","106070806.40625"
"5/15/2019","1557878400","106084549.09375"
"5/16/2019","1557964800","106098127.15625"
"5/17/2019","1558051200","106111911.21875"
"5/18/2019","1558137600","106125482.34375"
"5/19/2019","1558224000","106139072.15625"
"5/20/2019","1558310400","106152576.40625"
"5/21/2019","1558396800","106166091.59375"
"5/22/2019","1558483200","106179751.65625"
"5/23/2019","1558569600","106193286.96875"
"5/24/2019","1558656000","106206886.65625"
"5/25/2019","1558742400","106220655.03125"
"5/26/2019","1558828800","106234307.59375"
"5/27/2019","1558915200","106247892.03125"
"5/28/2019","1559001600","106261401.59375"
"5/29/2019","1559088000","106275244.15625"
"5/30/2019","1559174400","106288637.65625"
"5/31/2019","1559260800","106302389.96875"
"6/1/2019","1559347200","106316023.84375"
"6/2/2019","1559433600","106329557.09375"
"6/3/2019","1559520000","106343055.78125"
"6/4/2019","1559606400","106356626.15625"
"6/5/2019","1559692800","106370290.40625"
"6/6/2019","1559779200","106383990.34375"
"6/7/2019","1559865600","106397503.71875"
"6/8/2019","1559952000","106410985.03125"
"6/9/2019","1560038400","106424480.09375"
"6/10/2019","1560124800","106438236.28125"
"6/11/2019","1560211200","106451794.28125"
"6/12/2019","1560297600","106465368.03125"
"6/13/2019","1560384000","106478938.21875"
"6/14/2019","1560470400","106492561.84375"
"6/15/2019","1560556800","106506159.71875"
"6/16/2019","1560643200","106519853.96875"
"6/17/2019","1560729600","106533493.09375"
"6/18/2019","1560816000","106546967.09375"
"6/19/2019","1560902400","106560533.34375"
"6/20/2019","1560988800","106574162.84375"
"6/21/2019","1561075200","106587630.59375"
"6/22/2019","1561161600","106601333.09375"
"6/23/2019","1561248000","106614991.71875"
"6/24/2019","1561334400","106628673.40625"
"6/25/2019","1561420800","106642314.15625"
"6/26/2019","1561507200","106655982.96875"
"6/27/2019","1561593600","106669575.46875"
"6/28/2019","1561680000","106683215.15625"
"6/29/2019","1561766400","106696846.53125"
"6/30/2019","1561852800","106710481.59375"
"7/1/2019","1561939200","106724094.46875"
"7/2/2019","1562025600","106737733.46875"
"7/3/2019","1562112000","106751281.46875"
"7/4/2019","1562198400","106764912.03125"
"7/5/2019","1562284800","106778439.90625"
"7/6/2019","1562371200","106792224.28125"
"7/7/2019","1562457600","106805916.34375"
"7/8/2019","1562544000","106819578.15625"
"7/9/2019","1562630400","106833250.78125"
"7/10/2019","1562716800","106846865.90625"
"7/11/2019","1562803200","106860551.03125"
"7/12/2019","1562889600","106874045.65625"
"7/13/2019","1562976000","106887697.09375"
"7/14/2019","1563062400","106901478.28125"
"7/15/2019","1563148800","106914980.53125"
"7/16/2019","1563235200","106928526.15625"
"7/17/2019","1563321600","106942174.21875"
"7/18/2019","1563408000","106955878.96875"
"7/19/2019","1563494400","106969363.15625"
"7/20/2019","1563580800","106983069.53125"
"7/21/2019","1563667200","106996556.03125"
"7/22/2019","1563753600","107010224.28125"
"7/23/2019","1563840000","107023889.34375"
"7/24/2019","1563926400","107037553.03125"
"7/25/2019","1564012800","107051113.84375"
"7/26/2019","1564099200","107064784.40625"
"7/27/2019","1564185600","107078465.46875"
"7/28/2019","1564272000","107092030.03125"
"7/29/2019","1564358400","107105519.65625"
"7/30/2019","1564444800","107119263.84375"
"7/31/2019","1564531200","107132786.40625"
"8/1/2019","1564617600","107146318.28125"
"8/2/2019","1564704000","107160095.46875"
"8/3/2019","1564790400","107173770.53125"
"8/4/2019","1564876800","107187368.34375"
"8/5/2019","1564963200","107201016.90625"
"8/6/2019","1565049600","107214619.40625"
"8/7/2019","1565136000","107228309.71875"
"8/8/2019","1565222400","107241830.65625"
"8/9/2019","1565308800","107255370.78125"
"8/10/2019","1565395200","107269101.59375"
"8/11/2019","1565481600","107282635.28125"
"8/12/2019","1565568000","107296314.40625"
"8/13/2019","1565654400","107309878.34375"
"8/14/2019","1565740800","107323556.78125"
"8/15/2019","1565827200","107337063.96875"
"8/16/2019","1565913600","107350735.53125"
"8/17/2019","1566000000","107364381.15625"
"8/18/2019","1566086400","107377939.65625"
"8/19/2019","1566172800","107391420.71875"
"8/20/2019","1566259200","107405043.46875"
"8/21/2019","1566345600","107418673.90625"
"8/22/2019","1566432000","107432131.65625"
"8/23/2019","1566518400","107445847.09375"
"8/24/2019","1566604800","107459136.78125"
"8/25/2019","1566691200","107472948.46875"
"8/26/2019","1566777600","107486444.71875"
"8/27/2019","1566864000","107499984.90625"
"8/28/2019","1566950400","107513603.03125"
"8/29/2019","1567036800","107527356.46875"
"8/30/2019","1567123200","107540979.09375"
"8/31/2019","1567209600","107554559.84375"
"9/1/2019","1567296000","107568123.46875"
"9/2/2019","1567382400","107581753.65625"
"9/3/2019","1567468800","107595237.34375"
"9/4/2019","1567555200","107608701.65625"
"9/5/2019","1567641600","107622333.46875"
"9/6/2019","1567728000","107635895.21875"
"9/7/2019","1567814400","107649496.78125"
"9/8/2019","1567900800","107663014.40625"
"9/9/2019","1567987200","107676536.09375"
"9/10/2019","1568073600","107690032.65625"
"9/11/2019","1568160000","107703579.96875"
"9/12/2019","1568246400","107717220.34375"
"9/13/2019","1568332800","107730592.34375"
"9/14/2019","1568419200","107744216.09375"
"9/15/2019","1568505600","107757738.71875"
"9/16/2019","1568592000","107771461.03125"
"9/17/2019","1568678400","107785022.15625"
"9/18/2019","1568764800","107798718.53125"
"9/19/2019","1568851200","107812131.59375"
"9/20/2019","1568937600","107825791.09375"
"9/21/2019","1569024000","107839358.09375"
"9/22/2019","1569110400","107852824.34375"
"9/23/2019","1569196800","107866496.46875"
"9/24/2019","1569283200","107879822.59375"
"9/25/2019","1569369600","107893419.46875"
"9/26/2019","1569456000","107906899.78125"
"9/27/2019","1569542400","107920298.90625"
"9/28/2019","1569628800","107933829.59375"
"9/29/2019","1569715200","107947405.28125"
"9/30/2019","1569801600","107960850.84375"
"10/1/2019","1569888000","107974421.90625"
"10/2/2019","1569974400","107987789.78125"
"10/3/2019","1570060800","108001278.15625"
"10/4/2019","1570147200","108014804.71875"
"10/5/2019","1570233600","108028353.09375"
"10/6/2019","1570320000","108041933.03125"
"10/7/2019","1570406400","108055328.46875"
"10/8/2019","1570492800","108068692.71875"
"10/9/2019","1570579200","108082116.53125"
"10/10/2019","1570665600","108095485.71875"
"10/11/2019","1570752000","108108909.65625"
"10/12/2019","1570838400","108122223.09375"
"10/13/2019","1570924800","108135653.21875"
"10/14/2019","1571011200","108149065.34375"
"10/15/2019","1571097600","108162656.09375"
"10/16/2019","1571184000","108175993.59375"
"10/17/2019","1571270400","108189296.90625"
"10/18/2019","1571356800","108202606.71875"
"10/19/2019","1571443200","108215941.78125"
"10/20/2019","1571529600","108229319.90625"
"10/21/2019","1571616000","108242518.59375"
"10/22/2019","1571702400","108255965.09375"
"10/23/2019","1571788800","108269385.46875"
"10/24/2019","1571875200","108282586.71875"
"10/25/2019","1571961600","108295510.46875"
"10/26/2019","1572048000","108308702.15625"
"10/27/2019","1572134400","108321630.96875"
"10/28/2019","1572220800","108334778.53125"
"10/29/2019","1572307200","108347878.78125"
"10/30/2019","1572393600","108361062.78125"
"10/31/2019","1572480000","108374180.40625"
"11/1/2019","1572566400","108387414.84375"
"11/2/2019","1572652800","108400447.71875"
"11/3/2019","1572739200","108413611.15625"
"11/4/2019","1572825600","108426650.78125"
"11/5/2019","1572912000","108439779.28125"
"11/6/2019","1572998400","108452865.78125"
"11/7/2019","1573084800","108465897.15625"
"11/8/2019","1573171200","108478951.59375"
"11/9/2019","1573257600","108491833.21875"
"11/10/2019","1573344000","108504461.15625"
"11/11/2019","1573430400","108517095.90625"
"11/12/2019","1573516800","108529802.40625"
"11/13/2019","1573603200","108542477.21875"
"11/14/2019","1573689600","108555125.34375"
"11/15/2019","1573776000","108567735.78125"
"11/16/2019","1573862400","108580352.03125"
"11/17/2019","1573948800","108593048.21875"
"11/18/2019","1574035200","108605634.09375"
"11/19/2019","1574121600","108618085.90625"
"11/20/2019","1574208000","108630714.53125"
"11/21/2019","1574294400","108643484.78125"
"11/22/2019","1574380800","108656023.09375"
"11/23/2019","1574467200","108668704.59375"
"11/24/2019","1574553600","108681328.71875"
"11/25/2019","1574640000","108693755.21875"
"11/26/2019","1574726400","108705569.78125"
"11/27/2019","1574812800","108717453.59375"
"11/28/2019","1574899200","108729230.28125"
"11/29/2019","1574985600","108740986.59375"
"11/30/2019","1575072000","108752925.09375"
"12/1/2019","1575158400","108764610.34375"
"12/2/2019","1575244800","108776492.96875"
"12/3/2019","1575331200","108788346.96875"
"12/4/2019","1575417600","108800066.59375"
"12/5/2019","1575504000","108811855.28125"
"12/6/2019","1575590400","108823634.65625"
"12/7/2019","1575676800","108835468.40625"
"12/8/2019","1575763200","108847158.84375"
"12/9/2019","1575849600","108858961.78125"
"12/10/2019","1575936000","108870925.78125"
"12/11/2019","1576022400","108882603.71875"
"12/12/2019","1576108800","108894521.21875"
"12/13/2019","1576195200","108905946.03125"
"12/14/2019","1576281600","108916561.65625"
"12/15/2019","1576368000","108927241.21875"
"12/16/2019","1576454400","108937835.09375"
"12/17/2019","1576540800","108948352.28125"
"12/18/2019","1576627200","108958767.78125"
"12/19/2019","1576713600","108969181.09375"
"12/20/2019","1576800000","108979525.59375"
"12/21/2019","1576886400","108990041.34375"
"12/22/2019","1576972800","109000380.46875"
"12/23/2019","1577059200","109010728.46875"
"12/24/2019","1577145600","109021214.09375"
"12/25/2019","1577232000","109031543.21875"
"12/26/2019","1577318400","109041903.84375"
"12/27/2019","1577404800","109052329.84375"
"12/28/2019","1577491200","109062823.71875"
"12/29/2019","1577577600","109073225.28125"
"12/30/2019","1577664000","109083649.34375"
"12/31/2019","1577750400","109094019.21875"
"1/1/2020","1577836800","109104323.84375"
"1/2/2020","1577923200","109116179.53125"
"1/3/2020","1578009600","109129833.21875"
"1/4/2020","1578096000","109143557.71875"
"1/5/2020","1578182400","109157083.71875"
"1/6/2020","1578268800","109170879.84375"
"1/7/2020","1578355200","109184496.46875"
"1/8/2020","1578441600","109198104.65625"
"1/9/2020","1578528000","109211718.46875"
"1/10/2020","1578614400","109225395.65625"
"1/11/2020","1578700800","109239039.59375"
"1/12/2020","1578787200","109252691.59375"
"1/13/2020","1578873600","109266319.71875"
"1/14/2020","1578960000","109279966.09375"
"1/15/2020","1579046400","109293533.90625"
"1/16/2020","1579132800","109307148.46875"
"1/17/2020","1579219200","109320910.96875"
"1/18/2020","1579305600","109334507.15625"
"1/19/2020","1579392000","109348255.65625"
"1/20/2020","1579478400","109361840.34375"
"1/21/2020","1579564800","109375552.84375"
"1/22/2020","1579651200","109389065.78125"
"1/23/2020","1579737600","109402832.15625"
"1/24/2020","1579824000","109416409.34375"
"1/25/2020","1579910400","109430004.09375"
"1/26/2020","1579996800","109443571.90625"
"1/27/2020","1580083200","109457250.03125"
"1/28/2020","1580169600","109470815.40625"
"1/29/2020","1580256000","109484503.46875"
"1/30/2020","1580342400","109498010.15625"
"1/31/2020","1580428800","109511661.09375"
"2/1/2020","1580515200","109525186.65625"
"2/2/2020","1580601600","109538830.46875"
"2/3/2020","1580688000","109552494.59375"
"2/4/2020","1580774400","109566282.21875"
"2/5/2020","1580860800","109579851.96875"
"2/6/2020","1580947200","109593538.46875"
"2/7/2020","1581033600","109607227.84375"
"2/8/2020","1581120000","109620817.15625"
"2/9/2020","1581206400","109634383.90625"
"2/10/2020","1581292800","109648114.90625"
"2/11/2020","1581379200","109661783.59375"
"2/12/2020","1581465600","109675402.53125"
"2/13/2020","1581552000","109689032.03125"
"2/14/2020","1581638400","109702745.96875"
"2/15/2020","1581724800","109716356.03125"
"2/16/2020","1581811200","109730082.28125"
"2/17/2020","1581897600","109743663.71875"
"2/18/2020","1581984000","109757283.09375"
"2/19/2020","1582070400","109771083.15625"
"2/20/2020","1582156800","109784662.59375"
"2/21/2020","1582243200","109798226.96875"
"2/22/2020","1582329600","109811899.46875"
"2/23/2020","1582416000","109825541.46875"
"2/24/2020","1582502400","109839074.59375"
"2/25/2020","1582588800","109852601.84375"
"2/26/2020","1582675200","109866296.59375"
"2/27/2020","1582761600","109879922.15625"
"2/28/2020","1582848000","109893556.78125"
"2/29/2020","1582934400","109907159.53125"
"3/1/2020","1583020800","109920719.59375"
"3/2/2020","1583107200","109934374.21875"
"3/3/2020","1583193600","109948060.84375"
"3/4/2020","1583280000","109961783.90625"
"3/5/2020","1583366400","109975209.84375"
"3/6/2020","1583452800","109988957.71875"
"3/7/2020","1583539200","110002635.71875"
"3/8/2020","1583625600","110016359.78125"
"3/9/2020","1583712000","110029876.28125"
"3/10/2020","1583798400","110043534.21875"
"3/11/2020","1583884800","110057214.96875"
"3/12/2020","1583971200","110070846.15625"
"3/13/2020","1584057600","110084266.78125"
"3/14/2020","1584144000","110097876.59375"
"3/15/2020","1584230400","110111540.96875"
"3/16/2020","1584316800","110125145.34375"
"3/17/2020","1584403200","110138806.78125"
"3/18/2020","1584489600","110152514.40625"
"3/19/2020","1584576000","110166198.09375"
"3/20/2020","1584662400","110179807.71875"
"3/21/2020","1584748800","110193594.84375"
"3/22/2020","1584835200","110207103.65625"
"3/23/2020","1584921600","110220933.65625"
"3/24/2020","1585008000","110234522.46875"
"3/25/2020","1585094400","110248182.59375"
"3/26/2020","1585180800","110261798.65625"
"3/27/2020","1585267200","110275538.28125"
"3/28/2020","1585353600","110289124.65625"
"3/29/2020","1585440000","110302888.15625"
"3/30/2020","1585526400","110316447.40625"
"3/31/2020","1585612800","110330033.78125"
"4/1/2020","1585699200","110343777.59375"
"4/2/2020","1585785600","110357381.40625"
"4/3/2020","1585872000","110371025.46875"
"4/4/2020","1585958400","110384588.96875"
"4/5/2020","1586044800","110398179.71875"
"4/6/2020","1586131200","110411703.34375"
"4/7/2020","1586217600","110425481.21875"
"4/8/2020","1586304000","110439103.34375"
"4/9/2020","1586390400","110452724.28125"
"4/10/2020","1586476800","110466428.71875"
"4/11/2020","1586563200","110479914.71875"
"4/12/2020","1586649600","110493655.53125"
"4/13/2020","1586736000","110507346.96875"
"4/14/2020","1586822400","110520950.46875"
"4/15/2020","1586908800","110534623.65625"
"4/16/2020","1586995200","110548259.03125"
"4/17/2020","1587081600","110561811.59375"
"4/18/2020","1587168000","110575363.71875"
"4/19/2020","1587254400","110589018.21875"
"4/20/2020","1587340800","110602693.65625"
"4/21/2020","1587427200","110616272.96875"
"4/22/2020","1587513600","110629996.53125"
"4/23/2020","1587600000","110643640.90625"
"4/24/2020","1587686400","110657265.09375"
"4/25/2020","1587772800","110670862.96875"
"4/26/2020","1587859200","110684471.59375"
"4/27/2020","1587945600","110698100.46875"
"4/28/2020","1588032000","110711676.15625"
"4/29/2020","1588118400","110725423.71875"
"4/30/2020","1588204800","110739062.15625"
"5/1/2020","1588291200","110752856.90625"
"5/2/2020","1588377600","110766499.53125"
"5/3/2020","1588464000","110780065.71875"
"5/4/2020","1588550400","110793795.28125"
"5/5/2020","1588636800","110807414.65625"
"5/6/2020","1588723200","110820867.15625"
"5/7/2020","1588809600","110834503.46875"
"5/8/2020","1588896000","110848254.46875"
"5/9/2020","1588982400","110861779.53125"
"5/10/2020","1589068800","110875505.03125"
"5/11/2020","1589155200","110889125.90625"
"5/12/2020","1589241600","110902703.28125"
"5/13/2020","1589328000","110916384.21875"
"5/14/2020","1589414400","110930077.40625"
"5/15/2020","1589500800","110943665.90625"
"5/16/2020","1589587200","110957202.59375"
"5/17/2020","1589673600","110970888.34375"
"5/18/2020","1589760000","110984425.90625"
"5/19/2020","1589846400","110997945.21875"
"5/20/2020","1589932800","111011573.03125"
"5/21/2020","1590019200","111025208.15625"
"5/22/2020","1590105600","111038696.59375"
"5/23/2020","1590192000","111052509.09375"
"5/24/2020","1590278400","111066067.71875"
"5/25/2020","1590364800","111079537.53125"
"5/26/2020","1590451200","111093214.78125"
"5/27/2020","1590537600","111106821.21875"
"5/28/2020","1590624000","111120342.03125"
"5/29/2020","1590710400","111133945.09375"
"5/30/2020","1590796800","111147578.21875"
"5/31/2020","1590883200","111161261.59375"
"6/1/2020","1590969600","111174837.03125"
"6/2/2020","1591056000","111188537.84375"
"6/3/2020","1591142400","111202070.15625"
"6/4/2020","1591228800","111215610.53125"
"6/5/2020","1591315200","111229345.84375"
"6/6/2020","1591401600","111242938.78125"
"6/7/2020","1591488000","111256580.53125"
"6/8/2020","1591574400","111270140.78125"
"6/9/2020","1591660800","111283852.84375"
"6/10/2020","1591747200","111297307.46875"
"6/11/2020","1591833600","111310909.53125"
"6/12/2020","1591920000","111324605.03125"
"6/13/2020","1592006400","111338248.65625"
"6/14/2020","1592092800","111351918.21875"
"6/15/2020","1592179200","111365544.28125"
"6/16/2020","1592265600","111379079.65625"
"6/17/2020","1592352000","111392575.65625"
"6/18/2020","1592438400","111406196.65625"
"6/19/2020","1592524800","111419917.65625"
"6/20/2020","1592611200","111433546.71875"
"6/21/2020","1592697600","111447224.59375"
"6/22/2020","1592784000","111460810.90625"
"6/23/2020","1592870400","111474457.40625"
"6/24/2020","1592956800","111488135.96875"
"6/25/2020","1593043200","111501753.03125"
"6/26/2020","1593129600","111515354.53125"
"6/27/2020","1593216000","111528805.15625"
"6/28/2020","1593302400","111542546.03125"
"6/29/2020","1593388800","111556089.09375"
"6/30/2020","1593475200","111569801.46875"
"7/1/2020","1593561600","111583364.46875"
"7/2/2020","1593648000","111596929.84375"
"7/3/2020","1593734400","111610595.65625"
"7/4/2020","1593820800","111624131.03125"
"7/5/2020","1593907200","111637743.59375"
"7/6/2020","1593993600","111651366.78125"
"7/7/2020","1594080000","111665058.84375"
"7/8/2020","1594166400","111678752.09375"
"7/9/2020","1594252800","111692366.78125"
"7/10/2020","1594339200","111705862.34375"
"7/11/2020","1594425600","111719612.21875"
"7/12/2020","1594512000","111733282.59375"
"7/13/2020","1594598400","111746955.40625"
"7/14/2020","1594684800","111760503.40625"
"7/15/2020","1594771200","111774151.90625"
"7/16/2020","1594857600","111787661.53125"
"7/17/2020","1594944000","111801208.78125"
"7/18/2020","1595030400","111814950.96875"
"7/19/2020","1595116800","111828502.53125"
"7/20/2020","1595203200","111842107.21875"
"7/21/2020","1595289600","111855660.71875"
"7/22/2020","1595376000","111869239.65625"
"7/23/2020","1595462400","111883006.65625"
"7/24/2020","1595548800","111896680.71875"
"7/25/2020","1595635200","111910095.34375"
"7/26/2020","1595721600","111923790.71875"
"7/27/2020","1595808000","111937380.15625"
"7/28/2020","1595894400","111951044.21875"
"7/29/2020","1595980800","111964683.34375"
"7/30/2020","1596067200","111978163.71875"
"7/31/2020","1596153600","111991817.09375"
"8/1/2020","1596240000","112005523.65625"
"8/2/2020","1596326400","112019181.03125"
"8/3/2020","1596412800","112032850.65625"
"8/4/2020","1596499200","112046396.09375"
"8/5/2020","1596585600","112059968.90625"
"8/6/2020","1596672000","112073728.90625"
"8/7/2020","1596758400","112087358.78125"
"8/8/2020","1596844800","112100917.15625"
"8/9/2020","1596931200","112114588.21875"
"8/10/2020","1597017600","112128192.15625"
"8/11/2020","1597104000","112141812.78125"
"8/12/2020","1597190400","112155520.65625"
"8/13/2020","1597276800","112169113.53125"
"8/14/2020","1597363200","112182761.78125"
"8/15/2020","1597449600","112196346.53125"
"8/16/2020","1597536000","112209962.09375"
"8/17/2020","1597622400","112223373.03125"
"8/18/2020","1597708800","112237123.09375"
"8/19/2020","1597795200","112250786.53125"
"8/20/2020","1597881600","112264431.78125"
"8/21/2020","1597968000","112278025.90625"
"8/22/2020","1598054400","112291523.78125"
"8/23/2020","1598140800","112305268.78125"
"8/24/2020","1598227200","112318846.46875"
"8/25/2020","1598313600","112332299.78125"
"8/26/2020","1598400000","112346053.71875"
"8/27/2020","1598486400","112359618.53125"
"8/28/2020","1598572800","112373247.78125"
"8/29/2020","1598659200","112386865.09375"
"8/30/2020","1598745600","112400518.78125"
"8/31/2020","1598832000","112414306.34375"
"9/1/2020","1598918400","112427917.40625"
"9/2/2020","1599004800","112441491.21875"
"9/3/2020","1599091200","112455002.40625"
"9/4/2020","1599177600","112468863.53125"
"9/5/2020","1599264000","112482457.90625"
"9/6/2020","1599350400","112496264.03125"
"9/7/2020","1599436800","112509769.71875"
"9/8/2020","1599523200","112523383.84375"
"9/9/2020","1599609600","112536929.78125"
"9/10/2020","1599696000","112550548.90625"
"9/11/2020","1599782400","112564222.03125"
"9/12/2020","1599868800","112577782.21875"
"9/13/2020","1599955200","112591405.96875"
"9/14/2020","1600041600","112604909.21875"
"9/15/2020","1600128000","112618523.46875"
"9/16/2020","1600214400","112631980.40625"
"9/17/2020","1600300800","112645759.59375"
"9/18/2020","1600387200","112659210.65625"
"9/19/2020","1600473600","112672830.90625"
"9/20/2020","1600560000","112686549.21875"
"9/21/2020","1600646400","112700272.34375"
"9/22/2020","1600732800","112713722.90625"
"9/23/2020","1600819200","112727375.96875"
"9/24/2020","1600905600","112740966.84375"
"9/25/2020","1600992000","112754443.65625"
"9/26/2020","1601078400","112767858.78125"
"9/27/2020","1601164800","112781110.03125"
"9/28/2020","1601251200","112794416.59375"
"9/29/2020","1601337600","112807682.71875"
"9/30/2020","1601424000","112820993.96875"
"10/1/2020","1601510400","112834308.28125"
"10/2/2020","1601596800","112847591.53125"
"10/3/2020","1601683200","112860905.09375"
"10/4/2020","1601769600","112874169.65625"
"10/5/2020","1601856000","112887597.28125"
"10/6/2020","1601942400","112901025.34375"
"10/7/2020","1602028800","112914209.71875"
"10/8/2020","1602115200","112927430.71875"
"10/9/2020","1602201600","112940773.09375"
"10/10/2020","1602288000","112954293.40625"
"10/11/2020","1602374400","112967962.96875"
"10/12/2020","1602460800","112981469.09375"
"10/13/2020","1602547200","112995208.65625"
"10/14/2020","1602633600","113008818.40625"
"10/15/2020","1602720000","113022460.15625"
"10/16/2020","1602806400","113035952.40625"
"10/17/2020","1602892800","113049540.53125"
"10/18/2020","1602979200","113062922.96875"
"10/19/2020","1603065600","113076704.34375"
"10/20/2020","1603152000","113090254.90625"
"10/21/2020","1603238400","113103787.59375"
"10/22/2020","1603324800","113117406.46875"
"10/23/2020","1603411200","113130865.15625"
"10/24/2020","1603497600","113144554.59375"
"10/25/2020","1603584000","113158004.84375"
"10/26/2020","1603670400","113171475.46875"
"10/27/2020","1603756800","113185095.53125"
"10/28/2020","1603843200","113198741.96875"
"10/29/2020","1603929600","113212355.40625"
"10/30/2020","1604016000","113225824.40625"
"10/31/2020","1604102400","113239378.65625"
"11/1/2020","1604188800","113252957.59375"
"11/2/2020","1604275200","113266401.59375"
"11/3/2020","1604361600","113279956.28125"
"11/4/2020","1604448000","113293479.09375"
"11/5/2020","1604534400","113307042.21875"
"11/6/2020","1604620800","113320657.96875"
"11/7/2020","1604707200","113334179.59375"
"11/8/2020","1604793600","113347747.96875"
"11/9/2020","1604880000","113361260.09375"
"11/10/2020","1604966400","113374708.09375"
"11/11/2020","1605052800","113388262.15625"
"11/12/2020","1605139200","113401790.09375"
"11/13/2020","1605225600","113415369.15625"
"11/14/2020","1605312000","113428965.34375"
"11/15/2020","1605398400","113442564.03125"
"11/16/2020","1605484800","113456038.21875"
"11/17/2020","1605571200","113469613.90625"
"11/18/2020","1605657600","113483022.84375"
"11/19/2020","1605744000","113496770.96875"
"11/20/2020","1605830400","113510218.53125"
"11/21/2020","1605916800","113523884.78125"
"11/22/2020","1606003200","113537419.28125"
"11/23/2020","1606089600","113550891.34375"
"11/24/2020","1606176000","113564574.09375"
"11/25/2020","1606262400","113578079.90625"
"11/26/2020","1606348800","113591632.59375"
"11/27/2020","1606435200","113604980.28125"
"11/28/2020","1606521600","113618691.15625"
"11/29/2020","1606608000","113632238.96875"
"11/30/2020","1606694400","113645918.15625"
"12/1/2020","1606780800","113659485.71875"
"12/2/2020","1606867200","113672875.90625"
"12/3/2020","1606953600","113686491.21875"
"12/4/2020","1607040000","113699928.71875"
"12/5/2020","1607126400","113713446.71875"
"12/6/2020","1607212800","113727073.03125"
"12/7/2020","1607299200","113740492.71875"
"12/8/2020","1607385600","113753971.78125"
"12/9/2020","1607472000","113767676.65625"
"12/10/2020","1607558400","113780990.46875"
"12/11/2020","1607644800","113794498.46875"
"12/12/2020","1607731200","113808019.03125"
"12/13/2020","1607817600","113821440.53125"
"12/14/2020","1607904000","113835026.78125"
"12/15/2020","1607990400","113848495.46875"
"12/16/2020","1608076800","113862090.78125"
"12/17/2020","1608163200","113875680.03125"
"12/18/2020","1608249600","113889177.84375"
"12/19/2020","1608336000","113902679.78125"
"12/20/2020","1608422400","113916293.90625"
